0.7676398464870557,-0.15184928476810455,-0.9194891312551603
-0.6155100895715125,-2.0218775272369385,-1.406367437665426
-0.8186475870159892,-2.0291762351989746,-1.2105286481829856
1.3503523874878092,-0.09562999755144119,-1.4459823850392504
-1.6247639523480986,-2.982741594314575,-1.3579776419664766
-0.8186475870162401,-1.998016357421875,-1.179368770405635
-0.5349160758825464,-1.3515349626541138,-0.8166188867715674
-0.8186475870163039,-2.0220725536346436,-1.2034249666183396
-0.9825219074657843,-2.0028412342071533,-1.020319326741369
-0.3665269979012293,-1.9121301174163818,-1.5456031195151525
-0.9825219074660592,-1.9959319829940796,-1.0134100755280204
-0.9825219074660592,-2.013873338699341,-1.0313514312332817
-0.818647587016018,-2.0356040000915527,-1.2169564130755348
-1.6247639523480955,-2.9979586601257324,-1.373194707777637
-1.8947383674423113,-2.9252371788024902,-1.030498811360179
-0.818647587016291,-2.040339469909668,-1.221691882893377
-0.9825219074661307,-2.0120112895965576,-1.029489382130427
-0.982521907466015,-2.0049283504486084,-1.0224064429825934
-0.7326739612339705,-1.3989102840423584,-0.6662363228083878
-0.8186475870160577,-2.021219253540039,-1.2025716665239814
-0.9825219074660592,-2.0384953022003174,-1.0559733947342582
-0.25025578398843906,-1.6398216485977173,-1.3895658646092781
-0.8186475870159999,-2.010251045227051,-1.1916034582110508
-0.9825219074660768,-1.987411618232727,-1.0048897107666503
1.6271965638447567,-0.03907197713851929,-1.666268540983276
-0.9825219074659228,-2.0053670406341553,-1.0228451331682324
-0.3665269979012232,-1.7504894733428955,-1.3839624754416724
1.3503523874877723,-0.3761384189128876,-1.7264908064006599
-0.9825219074661058,-1.986403226852417,-1.0038813193863112
-0.9825219074658756,-1.9924190044403076,-1.009897096974432
