1.9678531066187785,-1.002766489982605,-2.9706195966013835
1.8288767115729623,-1.004698395729065,-2.8335751073020274
1.2019883686037776,-1.0120255947113037,-2.2140139633150815
1.2019886034048244,-1.0129328966140747,-2.214921500018899
2.105668500245016,-1.006990909576416,-3.112659409821432
0.6284488490821253,-1.0013751983642578,-1.629824047446383
1.967853087986948,-1.001580834388733,-2.969433922375681
0.6584133904828227,-1.0235248804092407,-1.6819382708920634
0.5945127903565613,-0.9978698492050171,-1.5923826395615786
0.60484105146615,-1.0036125183105469,-1.6084535697766968
2.1056684987498797,-1.0069444179534912,-3.112612916703371
0.6584132197637788,-1.0221997499465942,-1.6806129697103729
1.2019884914016665,-1.0104471445083618,-2.2124356359100283
1.9678531047898578,-1.0026750564575195,-2.970528161247377
0.29044035422158215,-1.0331584215164185,-1.3235987757380006
0.47002632476725487,-1.0002869367599487,-1.4703132615272037
0.5945127903801137,-1.001201868057251,-1.5957146584373647
0.47002632789235244,-0.9999195337295532,-1.4699458616219057
1.3209510651390504,-1.0095769166946411,-2.3305279818336917
2.1056684983437433,-1.016308307647705,-3.1219768059914483
1.3209511435701515,-1.1442950963974,-2.465246239967551
2.1056684990883467,-1.0087388753890991,-3.114407374477446
1.9678531153048928,-1.000078558921814,-2.9679316742267066
1.4186433558625515,-1.027233600616455,-2.4458769564790064
1.2019884096292452,-1.0107754468917847,-2.21276385652103
1.4297333368223708,-1.013875126838684,-2.4436084636610547
0.6584133185856537,-1.0250190496444702,-1.683432368230124
1.3209511029849204,-1.013857364654541,-2.334808467639461
1.9678531250051092,-0.9981258511543274,-2.9659789761594366
0.47002633722843,-0.9996830821037292,-1.4697094193321592
