%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
31728000000,0,31728000000,imu_link,0.000211716431489,-0.309601704571,0.000731263638818,0.950866028921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000833670953719,-0.200462418354,-0.00118718116283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35528001361,0.000744549684793,8.94928887102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31732000000,1,31732000000,imu_link,0.000208857434387,-0.309983993699,0.00072826904327,0.950741473616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019494195786,-0.201033427873,-0.000895144645128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35996156581,0.000449364322244,8.94741552585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31736000000,2,31736000000,imu_link,0.000204102926789,-0.310367706351,0.000725213930869,0.950616283924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00286032160853,-0.201807770664,-0.000629743949143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36496399767,-0.000157626640698,8.94432531109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31740000000,3,31740000000,imu_link,0.000198118110449,-0.310752642567,0.00072218363477,0.950490523013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00344163171012,-0.202477536375,-0.000426692496625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37150604286,-0.000612418611261,8.93918503959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31744000000,4,31744000000,imu_link,0.000191340572005,-0.311138513299,0.000719220305898,0.950364283658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00380825409554,-0.202995706054,-0.00027143104817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37870091449,-0.000709127959652,8.93709406439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31748000000,5,31748000000,imu_link,0.000184399494827,-0.31152566387,0.000716468108612,0.950237451072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00385352269213,-0.203696072979,-0.000145327704944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3853419756,-0.000509590169589,8.93630456328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31752000000,6,31752000000,imu_link,0.000177699064907,-0.311913972572,0.000714000552086,0.950110063277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00369521390359,-0.204332863436,-4.72677656082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39156701394,-0.000292740359386,8.92941389909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31756000000,7,31756000000,imu_link,0.000171457756833,-0.312303485878,0.000711832648962,0.949982103308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00343075190467,-0.204994488731,2.37921323016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39755122625,1.12288776281e-05,8.92355471732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31760000000,8,31760000000,imu_link,0.000166142037241,-0.312693911284,0.000710011391667,0.949853665638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00293725994655,-0.205502621767,4.4161760133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40354454896,-1.49672080439e-05,8.91798254465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31764000000,9,31764000000,imu_link,0.000161732381406,-0.313084367196,0.000708485300131,0.949725039635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00246079283286,-0.205546852428,4.27529836738e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41184355554,5.4774575317e-05,8.91222434909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
