%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
44564000000,0,44564000000,imu_link,-0.000928460979499,-0.367519346194,0.00518148868361,0.93000097866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00160390433907,-0.0213270416591,0.00150040698725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04295454113,-0.0423723944168,7.53889682245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44568000000,1,44568000000,imu_link,-0.000933854744311,-0.367558362766,0.00518295771566,0.929985545493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00234640093883,-0.0209654271368,0.00169612779454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04647807886,-0.0425901263457,7.5332700994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44572000000,2,44572000000,imu_link,-0.000940742912815,-0.367596314316,0.00518427455267,0.929970530717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00306630279894,-0.020389364217,0.0018994115163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04789118773,-0.0428228419508,7.52612476552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44576000000,3,44576000000,imu_link,-0.000948490762127,-0.367633230465,0.00518551509427,0.929955922964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00347718930431,-0.0198308430965,0.00202137499109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04961945641,-0.0431477678644,7.52330325305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44580000000,4,44580000000,imu_link,-0.000956397806716,-0.367669662436,0.00518674517336,0.929941504774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00355178953282,-0.0195704490981,0.00204551101739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05272902258,-0.0433824646207,7.52707343144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44584000000,5,44584000000,imu_link,-0.000963834532553,-0.36770619781,0.00518804613186,0.92992704407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00332036345374,-0.0196275973639,0.0019920677125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05525633293,-0.0435658224924,7.52976902912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44588000000,6,44588000000,imu_link,-0.00097059142922,-0.367743302453,0.00518946544312,0.92991235657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00298409416027,-0.0199358043592,0.00192242270182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05652940416,-0.0436275168418,7.52837420228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44592000000,7,44592000000,imu_link,-0.000976898940879,-0.367781081268,0.00519096555843,0.929897400688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276217179092,-0.0202998178111,0.00187773308788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05772223474,-0.0435611409828,7.52394369194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44596000000,8,44596000000,imu_link,-0.000982985130679,-0.367819468407,0.00519249856156,0.92988220241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00265491801384,-0.020627821985,0.00185265723733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05954620025,-0.0435266146824,7.51984674707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44600000000,9,44600000000,imu_link,-0.000988801006217,-0.367858290547,0.00519405375299,0.929866830333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00252637195246,-0.0208627481445,0.00181349749112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06102409856,-0.0435689979753,7.5140255011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
