%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
81968000000,0,81968000000,imu_link,-0.00142409627158,-0.371094966808,0.00856824174405,0.92855429717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00242409703029,-0.0160298093836,-0.00198516360255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02922984552,-0.0576542342104,7.56237786047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81972000000,1,81972000000,imu_link,-0.00142644540789,-0.371125118027,0.00856287494253,0.928542292626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00222416610147,-0.0162120491205,-0.00202584718176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03137366289,-0.0577297277413,7.55750274539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81976000000,2,81976000000,imu_link,-0.00142792706428,-0.371155371864,0.0085576299508,0.928530246104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00179928616917,-0.0162712830953,-0.00213015966486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03401713651,-0.0578251176424,7.55321967751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81980000000,3,81980000000,imu_link,-0.00142834501698,-0.371185396545,0.00855254515215,0.928518290177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00127467217506,-0.0161527463937,-0.00225341130578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03688767244,-0.0577799592261,7.54793364931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81984000000,4,81984000000,imu_link,-0.00142787271864,-0.371215181316,0.00854762891231,0.928506428831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000828988240157,-0.0160277401744,-0.00234061354225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03937768136,-0.0576853989957,7.54444923888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81988000000,5,81988000000,imu_link,-0.00142702851348,-0.371244928394,0.00854282307229,0.928494580978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00063566753725,-0.0160094051102,-0.00235841955912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04270882877,-0.0576115522469,7.54447052688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81992000000,6,81992000000,imu_link,-0.00142610254168,-0.371274769906,0.00853806521263,0.928482693918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005892326972,-0.0160609067267,-0.00235122244709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0444720936,-0.0576338567154,7.54051398651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81996000000,7,81996000000,imu_link,-0.00142526470199,-0.371304688672,0.00853328722235,0.928470774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000634236876605,-0.0161023181001,-0.00234412585069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04646210993,-0.0577208826585,7.53609253946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82000000000,8,82000000000,imu_link,-0.00142432669473,-0.37133454233,0.00852850539601,0.928458880921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000588152039771,-0.0160678595822,-0.00236456366328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04851770133,-0.0578965845993,7.53095754379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82004000000,9,82004000000,imu_link,-0.00142310140309,-0.371364139565,0.00852374576651,0.92844708863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000449499093622,-0.0159311854613,-0.00240784945509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05097896449,-0.0579968477648,7.52636080849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82008000000,10,82008000000,imu_link,-0.00142149896753,-0.371393419131,0.00851900612299,0.928435422688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000269265201357,-0.0157618769454,-0.0024689127976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05348814876,-0.0580071872303,7.52303310884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82012000000,11,82012000000,imu_link,-0.00141954297328,-0.371422374409,0.00851427427644,0.928423885851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000102216057531,-0.0155888742156,-0.00253126743512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05516099862,-0.0579977581208,7.51831908228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82016000000,12,82016000000,imu_link,-0.00141722277112,-0.371450907533,0.00850957430164,0.928412517105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46890145111e-05,-0.0153632618481,-0.00258452561603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05721688299,-0.0580236322929,7.51387649578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82020000000,13,82020000000,imu_link,-0.00141431795157,-0.371478917834,0.00850498559185,0.928401356381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000369108728685,-0.0150844951414,-0.00264196864392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05989630498,-0.058085137919,7.51078683658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82024000000,14,82024000000,imu_link,-0.00141068764307,-0.371506411858,0.00850050318624,0.928390401369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000727966998899,-0.014809790967,-0.00272788379886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06260974541,-0.0580914207548,7.50840620019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82028000000,15,82028000000,imu_link,-0.00140635701006,-0.371533485734,0.0084960761046,0.928379614075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106523491708,-0.0145866212441,-0.00283270669225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06590035516,-0.0581018586849,7.50796421312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82032000000,16,82032000000,imu_link,-0.00140140698271,-0.371560086419,0.00849163590134,0.928369016264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135245726733,-0.0143343932508,-0.0029543326815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06813766601,-0.0581553489671,7.50433940187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82036000000,17,82036000000,imu_link,-0.00139592948258,-0.371585952584,0.00848715255382,0.92835871271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159261144285,-0.0139409829401,-0.00307308817617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07048528835,-0.0582088430748,7.49941919883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82040000000,18,82040000000,imu_link,-0.00139003352537,-0.371610828117,0.00848262758841,0.928348805817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178359895161,-0.0134092016672,-0.00317114456023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07222525221,-0.0582619498702,7.49339494464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82044000000,19,82044000000,imu_link,-0.00138390867425,-0.371634772535,0.00847806508739,0.928339271523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00188707943845,-0.0129087154818,-0.0032320305256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07558229384,-0.0583219746963,7.49325907586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82048000000,20,82048000000,imu_link,-0.0013777554492,-0.371657973279,0.00847344437585,0.928330034755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892791558,-0.0125083195759,-0.00326506908523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07879369603,-0.0583597692755,7.49372465482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82052000000,21,82052000000,imu_link,-0.0013720710254,-0.371680725093,0.00846870465329,0.928320977387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165510029475,-0.0122645358694,-0.00323364378503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08187843661,-0.0583749142924,7.49448984405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82056000000,22,82056000000,imu_link,-0.00136733608616,-0.371703397464,0.00846382791018,0.928311950975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118928075842,-0.0122177944207,-0.00312086733251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08531552495,-0.0584467384664,7.49680685087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82060000000,23,82060000000,imu_link,-0.00136346750946,-0.371726421482,0.00845890964458,0.928302782166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000777850892714,-0.0124037831093,-0.00297876309324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08833423726,-0.0586861372898,7.49850034873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82064000000,24,82064000000,imu_link,-0.00136010787283,-0.371750112324,0.00845403315044,0.928293344486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000546385828196,-0.0127611398283,-0.00286409899542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09106045106,-0.0589551643981,7.49867133259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82068000000,25,82068000000,imu_link,-0.0013569775473,-0.371774698739,0.00844926041945,0.928283546115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000455207930394,-0.0132429619117,-0.00277239885268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09372835318,-0.0591574152474,7.49800728591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82072000000,26,82072000000,imu_link,-0.00135409760347,-0.37180023632,0.00844459139971,0.928273364677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000353995703225,-0.0137546571273,-0.00267674637877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09572052981,-0.0592670759553,7.49418187834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82076000000,27,82076000000,imu_link,-0.00135173618336,-0.371826453084,0.00843999647066,0.928262908909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000124049848331,-0.014118749949,-0.00254526608571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09788641736,-0.0593868881033,7.48868723847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82080000000,28,82080000000,imu_link,-0.00135010720991,-0.371852889388,0.00843545462941,0.92825236276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000207019506203,-0.0142343937576,-0.00238422182268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1005867752,-0.0595908417436,7.48297765317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82084000000,29,82084000000,imu_link,-0.00134938008065,-0.371879158782,0.0084309493196,0.92824188094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000618049443102,-0.0141411866732,-0.00219974858798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10311545861,-0.0597983081292,7.47773808918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82088000000,30,82088000000,imu_link,-0.001349487739,-0.371905177776,0.00842651025232,0.928231496746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000992053317776,-0.0140033434789,-0.00201402658068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10479240012,-0.0600533553245,7.47293421522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
