%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
23036000000,0,23036000000,imu_link,0.0004227532948,-0.366764513891,0.000337300176348,0.930313656171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224368119345,-0.00916609935925,-0.0011032802937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95068826152,0.000435318828543,7.55671131139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23040000000,1,23040000000,imu_link,0.000428381091822,-0.366780596252,0.000336931599918,0.9303073133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254884627792,-0.00864501683548,-0.00119901480162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95330761453,0.00055530788252,7.55267430202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23044000000,2,23044000000,imu_link,0.000434523138141,-0.366795769039,0.000336558805855,0.930301328459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278735429118,-0.00815635384811,-0.00129554011898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95642482134,0.000686334170534,7.55100509511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23048000000,3,23048000000,imu_link,0.000440801220045,-0.366810457059,0.000336153427385,0.93029553438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00284469555414,-0.00789590848279,-0.0013357828386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96087096713,0.000843431811327,7.55509675054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23052000000,4,23052000000,imu_link,0.00044681993795,-0.366825422896,0.000335718877853,0.930289630579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271868033155,-0.00804522124464,-0.00130170330627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96625907118,0.000949577301236,7.56355353812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23056000000,5,23056000000,imu_link,0.000452304305857,-0.366841143639,0.00033522633275,0.930283429057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245943287154,-0.00845089050451,-0.00123045443499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96888788752,0.000949475723865,7.56347096597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23064000000,6,23064000000,imu_link,0.000460835958145,-0.366876225132,0.0003339839491,0.930269590774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164385709925,-0.00980397521335,-0.00100329854282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97281809909,0.000858061763338,7.56131974852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23068000000,7,23068000000,imu_link,0.000463709487535,-0.366896058295,0.000333210956788,0.93026176765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119327286359,-0.0106608112316,-0.00088078411261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97644949181,0.00065752641628,7.55822492663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23072000000,8,23072000000,imu_link,0.000465827481795,-0.366917481143,0.000332360805997,0.930253317421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000827576116929,-0.0115151563265,-0.000777598417975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97955332678,0.000516274975221,7.55605139582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23076000000,9,23076000000,imu_link,0.000467422403266,-0.366940512734,0.00033146542896,0.930244232318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057586439784,-0.0123798216579,-0.000702191874387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98183896746,0.000392732093915,7.55220492263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
