%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
21868000000,0,21868000000,imu_link,0.000368502322644,-0.366335196276,0.000198893921324,0.930482857777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000174472505713,-0.0100440676181,-5.75797652771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89159525543,-0.0118012256501,7.64880887391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21872000000,1,21872000000,imu_link,0.000368558230929,-0.366353807063,0.000198769443765,0.930475530417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70988336174e-06,-0.0100006726071,-6.39949605932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89463533424,-0.011763594572,7.64368069522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21876000000,2,21876000000,imu_link,0.000368226590004,-0.366372088054,0.00019849733025,0.930468332671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000204627250516,-0.00982348530581,-6.17643753034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89699292473,-0.011690103306,7.63685651357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21880000000,3,21880000000,imu_link,0.000367476700139,-0.366389971788,0.000198082962874,0.930461291133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000425259202874,-0.00961003753483,-5.14170063647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89912667856,-0.0116215332965,7.63096380362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21884000000,4,21884000000,imu_link,0.000366124474212,-0.366407702687,0.000197498066323,0.930454309657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000736720386084,-0.00952790214804,-2.04414884806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90323595815,-0.0115847920807,7.63218877478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21888000000,5,21888000000,imu_link,0.000364289057593,-0.366425806647,0.000196796735887,0.930447181084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000982854864826,-0.00972838330765,1.39955211637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90680229683,-0.0116297320664,7.63400916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21892000000,6,21892000000,imu_link,0.000362205229013,-0.366444645555,0.000196028040858,0.93043976276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111078357265,-0.0101233722004,2.83305775526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9103089504,-0.011631724646,7.63462926894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21896000000,7,21896000000,imu_link,0.000360048858317,-0.366464248132,0.000195221062197,0.930432043244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011515663273,-0.0105338308151,2.39794294087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91289007207,-0.0115542374108,7.630440904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21900000000,8,21900000000,imu_link,0.000357951080391,-0.366484398929,0.000194394022301,0.930424107289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00112799844254,-0.0108285396457,4.03036355353e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91569258231,-0.011445224734,7.62517671204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21904000000,9,21904000000,imu_link,0.000356021298502,-0.366504854003,0.000193564468943,0.930416050901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00105031325317,-0.0109921779713,-2.78567286249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91912948438,-0.0113131185147,7.62119990086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21908000000,10,21908000000,imu_link,0.000354426822684,-0.366525399937,0.000192752925751,0.930407958064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000891028077002,-0.0110411558445,-8.09042046208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92226361169,-0.0111935622567,7.61663773315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
