%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
21436000000,0,21436000000,imu_link,-0.000469177308761,-0.366524907695,-0.000805469137074,0.930407772502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376852971397,0.00245735128844,-0.00168175495149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42783371821,0.000878196094242,8.09897468691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21440000000,1,21440000000,imu_link,-0.000459774423338,-0.366520596192,-0.000805619958498,0.930409475527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00434528205621,0.00232165070452,-0.00179166127165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43322776466,0.00101155133431,8.09195199342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21444000000,2,21444000000,imu_link,-0.000449296711982,-0.366516597745,-0.00080556589612,0.93041105581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048829411238,0.00215390750424,-0.00189344268678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43956444108,0.00112640650139,8.08778604644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21448000000,3,21448000000,imu_link,-0.00043812334599,-0.36651270781,-0.000805386790419,0.930412593645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522951290394,0.00209590099468,-0.00196279780113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4458078069,0.00127238063657,8.0821258192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21452000000,4,21452000000,imu_link,-0.000426757564217,-0.366508732618,-0.000805162535987,0.93041416504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00532727274752,0.00214178000886,-0.00197702355093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45235841829,0.00135831589538,8.07774664697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21456000000,5,21456000000,imu_link,-0.00041598802492,-0.366504450602,-0.000804963687014,0.930415856849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504514303637,0.00230634866642,-0.00187946436672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45830109329,0.00141990539025,8.07169564446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21460000000,6,21460000000,imu_link,-0.000406166944966,-0.366499555297,-0.000804802750294,0.930417789645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00459676801138,0.00263544309921,-0.00172306960874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46389699647,0.00130521242499,8.06408303926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21464000000,7,21464000000,imu_link,-0.000397172203703,-0.366493637513,-0.000804636194682,0.930420124716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00421304781129,0.00318449274154,-0.00156865974456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46957799082,0.00106813442991,8.05606801236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21468000000,8,21468000000,imu_link,-0.000388569111601,-0.366486323736,-0.000804404389701,0.930423009422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404235293619,0.00393447113982,-0.00146603826559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47572696482,0.000807625978531,8.04995272737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21472000000,9,21472000000,imu_link,-0.000380148769279,-0.366477578558,-0.00080407532623,0.930426457794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003974691389,0.00470357067786,-0.00138680004278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48068637863,0.000659951787093,8.04310143418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21476000000,10,21476000000,imu_link,-0.000372155959703,-0.366467662968,-0.000803705835139,0.930430366849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00378282242174,0.00533229739006,-0.00128924431957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48591782821,0.00063708045321,8.03907880332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21480000000,11,21480000000,imu_link,-0.00036507002707,-0.366456899285,-0.000803392621691,0.930434609336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335033876622,0.00578758492341,-0.00114896319419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49189851193,0.000631661971199,8.03756563973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21484000000,12,21484000000,imu_link,-0.000359445123865,-0.366445505929,-0.000803216948136,0.930439098935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00264523354086,0.00612523630004,-0.000945032774176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49811595477,0.0005706418588,8.0361338413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21488000000,13,21488000000,imu_link,-0.000355514042677,-0.36643367838,-0.000803228963806,0.930443758527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182270166549,0.00635773102892,-0.000721856433009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50356898547,0.00036990547387,8.03214264517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21492000000,14,21492000000,imu_link,-0.000353088181889,-0.366421455347,-0.000803384512459,0.930448572982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109601123824,0.00656951367568,-0.000512716898119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5093163302,2.93685304644e-05,8.02794615729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21496000000,15,21496000000,imu_link,-0.00035178537791,-0.366408828785,-0.000803611156527,0.930453545667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000560378332957,0.00678579611343,-0.000339901355653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51448959823,-0.000342231193198,8.02215633167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
